Id,SalePrice
2658,129326.81033963613
2718,161440.4943924832
2414,213887.49539410588
1989,98997.21337185478
625,174488.10078353964
333,92040.81065070466
1327,108470.59480698491
858,154779.9642047134
95,174171.76734232195
1568,169778.87418238082
2482,157965.61418189347
1364,110501.86101911063
2584,139421.75996496287
818,290758.2073107412
2673,152358.35803242653
2089,123040.59873792413
1297,139176.49195960542
790,116576.38400380408
2616,178536.9553251933
720,183831.45938252826
222,162366.34746597413
557,125243.81417833018
1148,190902.69952821158
2766,163207.54837804142
534,177410.06882786038
1452,124589.20643645608
630,126591.60216662334
2648,114415.91540727779
125,158007.24959731387
1904,69716.14504595655
1670,111328.36945547715
756,90487.69474621757
717,197049.30938990894
1032,156483.48478366135
852,211492.56183111932
1731,169128.45805789868
2639,109475.23598510872
2071,92453.67072469916
1267,129208.87866022416
1851,187612.81858659975
567,163141.4870937194
2439,205050.6763766606
1898,149731.0003970606
647,169952.52691511964
2256,219414.34311257844
979,92020.53743438295
1444,216542.91700300976
2485,120839.70289633906
157,136205.51921891328
88,120612.75918389985
2003,110723.355872735
186,195492.17559947513
1425,236421.66880023913
2695,121700.22275513201
738,110553.91980054461
395,157289.00163462144
1353,165051.65748268474
1878,136844.84179305565
390,154881.9560321218
1456,227766.85349316092
1103,314257.3134532061
1387,125849.26992427905
2070,144384.21825875653
1199,166181.24554074273
2479,172061.95820151287
501,308129.55809196056
2362,99254.58576782329
1718,194055.08090637898
2188,90598.17801284902
1483,154412.98798094352
2557,94051.02226124401
437,385350.64460497635
2224,188911.23472293853
1628,172947.36312865446
397,144601.89844918356
587,188347.01184534648
2182,1064408.3171401422
971,137216.1500834456
2611,143215.1441238107
1887,105629.02018993824
2399,360589.71266357787
2148,194974.94235644097
304,112174.44197882753
1997,133775.68501660784
2817,117552.9125295823
1431,196980.00039171078
427,330884.68170809076
263,128827.97998235379
598,161457.66375180145
2895,229442.64986659176
687,138673.56658650486
1822,138418.77035685576
2191,105054.6851593488
179,117160.20109527269
1009,210654.5870764484
2010,133111.49503374108
1991,136307.60539354425
1411,180605.25032064633
1721,216392.10896255306
1144,186167.4940108556
593,215307.47175229792
575,339092.3875764768
1249,167957.9671873502
1604,128079.17637692577
1064,577855.2116193685
1923,152348.29634168057
1988,105485.50684472412
2325,168949.46210883957
114,199176.38028524112
2700,161980.14191839856
217,128559.22924976709
343,172953.34213086576
386,219569.80742049485
2005,114277.40393539428
2908,138059.21544209315
1814,230090.79628896012
2446,623315.6083399726
208,138623.14409248016
1679,109583.46095004713
822,328397.83612632717
6,195194.54110017567
1781,416526.60344120115
2397,283733.5409757547
2340,309341.11310645787
1618,166801.07766982142
2843,134957.47481307527
1061,374503.9607087017
2786,131613.16965067945
1935,139372.86280816322
1341,122897.39735378287
521,269220.7668774662
2136,139370.14895301528
996,196080.2693702402
227,147381.92596632402
135,177410.37850553627
1167,161328.21607103548
294,223100.7000843399
1776,194917.97744262224
