Id,SalePrice
2658,121853.74705013089
2718,158929.15409138368
2414,219558.3135912729
1989,97419.63247515027
625,176382.06333939068
333,91682.70461514502
1327,106387.07393081565
858,156533.0874832465
95,172085.75446668867
1568,163207.0093056162
2482,154935.57682539866
1364,108890.65698898041
2584,136841.64857679902
818,304189.85781922704
2673,136254.62990993867
2089,129601.19453909068
1297,143738.36475811774
790,115404.44077951557
2616,192221.63154244068
720,182637.6555208117
222,164488.23756693443
557,128237.21128708831
1148,179487.33619633643
2766,179718.86841311163
534,174396.89830662435
1452,127809.22704796548
630,134045.47399589742
2648,115852.22694667839
125,169348.54962725608
1904,75042.55114544848
1670,109481.30704275004
756,93417.6810629514
717,179327.53677989176
1032,151754.16940949627
852,218886.75880535247
1731,167659.23750042845
2639,107132.90163988963
2071,92555.19556198412
1267,137762.2040566785
1851,185937.82752729108
567,161518.6806377804
2439,205409.88509912745
1898,147715.963508771
647,152481.1061580462
2256,211413.3358175183
979,91016.08415062893
1444,219235.55079586763
2485,121801.6818408245
157,140472.24437435425
88,120865.53573460627
2003,108290.94705873451
186,196490.9697609257
1425,237065.99822326878
2695,119284.62047266444
738,111733.19444158375
395,158792.13103197384
1353,162361.1747796941
1878,133619.48213147584
390,156701.87926323523
1456,227707.00481802362
1103,291390.12694237666
1387,113351.33812289835
2070,140273.4345927341
1199,162143.04666444572
2479,178338.56962467678
501,313713.37695586076
2362,99740.7738442868
1718,195760.042558324
2188,90261.69347444008
1483,157607.15330318664
2557,99166.05188143782
437,390330.1320339794
2224,190147.58004893927
1628,184418.0416048128
397,146115.80225334846
587,183704.07946385603
2182,616672.0260541884
971,129371.34922658194
2611,139713.4199966381
1887,106914.86107507207
2399,356851.70355660835
2148,197422.92012475224
304,111923.00034078887
1997,137074.01900312427
2817,119868.73904116034
1431,218190.4119016249
427,328388.87792507844
263,132957.64415841358
598,163147.20922176397
2895,217145.2178561039
687,137697.86396505707
1822,139843.88414957866
2191,98681.51750777081
179,121295.07115212476
1009,219562.4592472467
2010,137644.8977694528
1991,135161.4854158118
1411,176122.384128406
1721,224140.55889815147
1144,189370.9252830281
593,215363.84126645548
575,356780.1447863189
1249,163791.3817303551
1604,133594.27159525495
1064,495390.593821593
1923,146623.01348692982
1988,109401.72916132222
2325,173895.54752062453
114,198826.3637882667
2700,145686.77487352904
217,123539.4899762551
343,171408.66890607515
386,220647.08412613632
2005,109039.7120199468
2908,131590.9121302529
1814,219361.40830225285
2446,518101.36791971186
208,143849.63189441006
1679,110044.78615188265
822,320394.73096710746
6,196303.3574062126
1781,365622.61259245395
2397,283520.98755597015
2340,301543.48071873473
1618,171417.14979165685
2843,129479.28343150327
1061,360916.1953255859
2786,134870.17949122493
1935,138033.43389101684
1341,131971.14819116882
521,268932.44751485134
2136,149863.94640110488
996,201011.8162685304
227,146786.00134780494
135,173931.85795837885
1167,161133.46787327842
294,233026.09718127432
1776,194488.83583129698
540,155715.7861440719
1717,199090.111670074
2303,133543.12784971533
116,180603.5324048782
127,144054.70622364685
1371,125883.21321322644
1014,124942.19747133274
1507,110919.70393079774
702,115219.19535027098
750,143682.5461220449
261,150119.13994629934
1559,73859.69563000824
577,194374.69009070977
2812,187878.47841604674
2080,146405.09403760452
1368,107168.76831497878
2376,132155.32479040808
659,102891.93956976739
1235,136469.42929946416
332,80770.79690312022
1917,147481.0931266129
2094,243981.45634444724
1460,238661.62519967914
1471,217450.06143138686
1509,120902.85222436104
1922,132756.88963117707
433,552632.8592341573
460,258355.06892432843
1116,241200.40550645668
1137,151629.50982611754
53,175570.15518102405
2354,250777.60193286842
1475,196805.48676868004
1761,566323.7302628827
842,145257.14931633414
2739,157997.79244909884
2509,151701.0005267712
1007,199931.52725246752
2610,173768.62035920692
1952,91147.00151765299
2719,159878.2096201698
2921,82434.50354614014
1966,134806.5721249652
292,111142.3747922454
1204,180997.13575574127
1829,257427.3448635903
2419,186166.62679262133
391,154272.44906405042
798,109947.23483770427
481,207655.60463469988
193,166581.73186440993
555,123245.4158849502
899,68667.50354440184
2357,193670.3210455674
328,119210.11183391024
1356,107085.05008454405
1154,109578.56932490513
1730,177620.9448701914
2249,174073.40547215345
1119,284034.5530831943
2856,130122.61010116285
1394,127737.78636826106
2587,126924.27902829289
61,325954.78250270913
2661,157611.62074540407
2711,135424.93191596004
1147,173107.76967033642
757,125949.66282218913
2623,98946.41996949093
2378,137746.52106675546
1413,134415.9508476385
1722,226260.07980623527
1112,224045.96322176076
1623,190447.56065777177
1201,185798.80302380095
1513,108804.63766689127
957,345685.173080342
1171,264886.7103039594
1145,187853.57951916385
2726,217581.5310850512
703,143838.0556944308
760,99547.30720662347
1964,144144.40412613162
2512,186807.2604967596
159,118945.31130886021
1281,161840.3146735638
468,183843.67768493816
290,125591.54050148382
665,92117.30065723756
1463,239461.21877833805
1792,216172.13779426005
923,149464.31058996846
500,249137.1091975329
1408,137463.86498809513
331,88880.86018802063
170,117057.73061360663
2192,103159.35021764833
2571,240190.07135208204
2314,171114.9928175189
2647,89624.37654862934
422,454322.63109814323
2457,325854.59123561246
1838,198083.67869513982
2805,234904.90731326566
1645,158897.58076753884
1711,299808.167556304
2825,218999.02406038722
322,317911.4949859655
2103,243985.8886506297
342,119450.39713922536
600,140572.19998841602
488,173547.24841105216
1725,290871.49106465746
2246,274290.85790325876
2847,139355.1480979514
806,229763.02384812888
530,229492.43365626974
963,188452.22310083173
2678,104992.95206590285
171,92757.38268626729
2401,429256.5157747187
805,231211.1253975299
2259,235637.21487733716
1748,205442.8192250945
1361,126775.1903070361
1677,107350.2264421556
1406,151017.4222633276
2322,229069.22945316692
688,143792.83364256585
143,138935.23387916794
804,214706.3946632871
1214,184192.2745558517
2828,135834.77772774166
1999,163003.76364934022
2467,198738.93494730236
2665,155742.19994710956
1538,386003.91889118904
398,123695.03480389625
2822,127791.62773359787
2157,148232.64817062594
1856,194619.092143646
1269,107976.6158819679
2570,112235.97242922006
2320,231542.65312665445
1517,131494.031613791
2304,119965.44065194303
1312,105185.31593827545
2012,145232.03333832495
506,240310.28113197474
2865,216103.66427298548
2367,99018.77284827478
554,88880.89341588473
238,128242.85422384871
1954,122294.77544783661
2488,131133.32324953887
2291,80627.32919901295
1969,107805.67060518172
2725,154271.27174026484
1482,155129.79287569583
2763,190149.12658649485
503,257854.08106487535
1584,251553.41739587358
1531,148916.43138526782
2210,155177.29125820633
459,323158.80736273405
556,128601.62430166955
1347,125612.05784483746
1290,83010.10074417003
1388,102178.78862652156
1571,277606.0163281345
2754,198017.07069891028
765,127345.5367132482
2494,127264.28966583638
2870,234783.43559150692
7,223344.38374658872
1114,237690.24536608096
2418,259749.9565991554
291,116634.6830059412
18,322588.2211925025
39,388382.8970349526
1001,242230.84619960157
2442,216055.37955967788
616,123906.09618988028
2680,75560.92333962847
1414,135853.06816327304
289,149531.4405153733
40,243525.6263725102
860,123587.55873025412
409,131967.15539288535
673,146030.599397498
2427,181463.65712830206
2036,205192.66895723695
2564,137477.249136884
642,144950.82678990797
1008,178799.6914745937
1908,130215.20274324552
2519,179917.6106005941
1369,89681.29737393052
2855,166706.39805249442
712,97344.3233567728
1943,108249.50870714024
1958,123314.50194403154
107,161051.80963215593
2295,177837.3080785543
704,94872.86403104181
676,135807.39682499034
259,179791.09207641968
93,283312.12259942346
106,251265.60840154067
2315,171715.35236719035
1050,114224.95620938999
1095,209704.26598830475
2709,145892.07916054176
758,120851.90758711686
1496,153498.65320385055
2370,114518.13111130083
2458,278547.23180036934
2733,134628.25992708208
161,275232.5432627616
726,154654.78131089782
845,206719.57782050862
947,234697.0482470966
2232,96934.50396420818
2563,143473.0438307174
2299,116006.93291908485
211,88852.3353244592
605,151084.29140434245
1478,200045.18329081353
2247,273738.96780048864
2274,190084.39366145234
2869,205982.01742234774
967,207136.32444311678
2656,127378.36471280466
667,182639.62026041813
1042,103698.53238096125
2023,146817.73448423785
2447,386322.220674659
2055,137416.46310934116
2275,291762.56448320166
2204,182115.1492645697
1563,277462.85098537366
483,209757.78477944303
796,129215.41315064678
1526,171794.17534509412
2042,113210.27496052306
442,343742.06383807765
1693,323923.1419333579
1468,226074.70153553705
1430,202151.10032439732
2605,126039.09708533384
1529,218178.81253094698
335,137585.9239016216
1287,121702.42767511368
31,97406.76237406467
1785,319299.1264886662
82,168976.98931742474
2620,129426.74356833653
252,181631.26038589576
721,71224.86005609343
2165,184705.85589362777
2316,194124.2154351018
775,138284.65403292427
1558,77484.96635695892
17,203871.8073995764
1022,207194.19708636898
925,145568.75704860772
438,273521.8432659951
1270,119467.68433643102
1272,120108.06691819214
215,133999.55037669302
266,236024.45966504462
2402,292630.9100603575
1250,127991.00876166734
1984,100952.8435310272
1279,148710.68841644574
377,237025.5172590452
1252,118671.83263296667
2156,244455.99341591206
