Id,SalePrice
2658,125741.56390508216
2718,163213.52906994772
2414,208129.03198018132
1989,96645.71931233829
625,175140.30013372118
333,91873.95227486514
1327,111075.02103705074
858,156470.63225530114
95,177263.25070876043
1568,163932.77938218456
2482,154393.98354711055
1364,110311.07940784951
2584,141791.00688919757
818,292575.1775506937
2673,156486.0409246536
2089,142253.53921653013
1297,139437.11681284342
790,116722.99984525658
2616,188900.7484138388
720,179080.81286171952
222,164672.18959798358
557,127799.74475820457
1148,190155.78036173477
2766,162783.17642038735
534,180100.35443121992
1452,124619.96494302402
630,137278.87174089017
2648,113404.12462106893
125,163257.49571556403
1904,72778.58963605903
1670,113564.00472889167
756,92588.90787195884
717,193833.98952493235
1032,150630.93867673958
852,216329.40293451413
1731,171559.69960067773
2639,105537.59906812786
2071,91796.91241546968
1267,134792.44748321394
1851,189803.4275331674
567,163462.90064181088
2439,207243.74978640207
1898,148648.59427724182
647,153421.58767170267
2256,211469.912218555
979,95748.66111476929
1444,213697.16077929662
2485,115767.22726612918
157,138919.90588242596
88,118078.98738516144
2003,108169.67729119737
186,200983.5862807712
1425,242948.29966984564
2695,122180.16650331402
738,120012.84140536046
395,151999.9852100976
1353,159003.47526504225
1878,136092.71978481664
390,150588.71083347272
1456,223600.97048784702
1103,300752.5548976175
1387,114587.33122295236
2070,141849.10222191928
1199,164291.49497517146
2479,173449.7324211887
501,322737.2937406432
2362,100143.84415120997
1718,188760.6939885179
2188,90399.27853986104
1483,152947.62899188948
2557,99860.3591498702
437,396458.1882597063
2224,198672.4157571474
1628,180854.77603517933
397,143559.32785578142
587,187730.6678391431
2182,954326.3127005306
971,137267.037943563
2611,142455.7705297002
1887,108974.75388025357
2399,375890.54188503
2148,198883.66768462243
304,108441.3313205544
1997,132260.62826718812
2817,120632.3753087154
1431,198039.2841306795
427,329700.60465315945
263,125037.62857609706
598,163394.73307994686
2895,227714.4409754729
687,142131.2750937645
1822,137820.56011201127
2191,105744.96532702383
179,121249.311360218
1009,203160.48419280897
2010,133450.43515847367
1991,133854.9076744903
1411,172285.75788474918
1721,219747.75591055574
1144,182289.89891484173
593,206431.43333809762
575,360988.920530533
1249,176646.1069716167
1604,125426.96193499998
1064,587858.347648237
1923,150085.494939131
1988,105188.98429230448
2325,170214.27604934102
114,204401.13753994295
2700,160481.7966936821
217,120887.66162136939
343,166978.31280174386
386,222974.62165759839
2005,115650.57186315408
2908,140585.78372634266
1814,223690.34810714232
2446,640950.6831938213
208,148487.81540736565
1679,109549.32307457784
822,344049.1486488235
6,191777.1854929484
1781,408302.68999754806
2397,280955.00798829744
2340,319475.30948025576
1618,173307.48341175192
2843,132845.13431527273
1061,371390.642725801
2786,136575.53326295447
1935,135173.49698305287
1341,125240.43329931842
521,278888.3256604015
2136,140914.14791913037
996,194094.3191025526
227,152087.8110125653
135,171749.71702125814
1167,158625.35308344848
294,235988.49092274206
1776,201286.6875533648
540,161047.66915515412
1717,193420.4143716241
2303,131588.6517762124
116,172973.8577266086
127,139255.17123092513
1371,128425.81534886919
1014,131375.0883356571
1507,111967.54883818224
702,111875.128096833
750,144141.98161974744
261,150520.21476327718
1559,70955.06622076478
577,202349.80919498234
2812,195835.91252307565
2080,150733.48665598172
1368,110623.43803783269
2376,128456.48499845903
659,100830.1912143467
1235,132769.4321971306
332,82229.1323626791
1917,140533.28012375077
2094,259231.62171430854
1460,253269.18680120318
1471,208479.68524332615
1509,124311.01520302275
1922,135345.6083291238
433,635939.1302068693
460,247655.1808290391
1116,238357.22166943055
1137,151102.76364541604
53,172711.43681156752
2354,250414.42316771837
1475,196957.40068405433
1761,737294.5576519315
842,142793.13202816836
2739,163650.761443417
2509,153950.52497720718
1007,208244.92437848775
2610,179840.1758671603
1952,86912.83508187892
2719,158663.60499174212
2921,81914.8932912671
1966,131373.6259813991
292,108777.79574946348
1204,183575.47684735316
1829,260854.00445203672
2419,188846.38825264663
391,154452.49219492867
798,112285.01325264541
481,196615.1825148452
193,171978.8105937501
555,121733.790066892
899,70256.75137302907
2357,185677.63104216466
328,118865.91585913968
1356,110427.11440166787
1154,105888.41199860144
1730,175955.70737269087
2249,163174.1548373788
1119,272877.0970942465
2856,132090.4581692698
1394,136272.19266494724
2587,123944.00236256895
61,330688.8342740276
2661,159785.15839245997
2711,134922.38950128277
1147,170580.87888236903
757,129238.15914007556
2623,99702.06455530845
2378,137615.40745854474
1413,140105.3005926544
1722,218597.90758855196
1112,224843.01830142035
1623,187705.96545054848
1201,180722.76063259874
1513,108356.2449696491
957,446384.1122383293
1171,258436.25872887322
1145,187257.66487200925
2726,228133.32557182535
703,145004.98061793813
760,93939.59066801477
1964,138024.7116590129
2512,175459.44925218387
159,117725.77713013525
1281,159835.91189389396
468,188555.0015473227
290,117092.66032278929
665,91560.98545678997
1463,249271.88153604872
1792,217844.32210445535
923,151891.48492209517
500,257031.55529476583
1408,144371.8164347931
331,90964.9621594725
170,109549.35125145607
2192,104431.56627496892
2571,288372.131643586
2314,170225.59512524115
2647,92553.21385116408
422,463364.22125659743
2457,355938.7092209591
1838,205650.86289050188
2805,250341.23239617253
1645,154412.11992403574
1711,290723.8609035726
2825,238547.8902810464
322,351265.514963508
2103,254281.99454518376
342,121579.30549251518
600,132054.5538233084
488,177356.92201575873
1725,301034.7794554946
2246,275556.87447218114
2847,148098.17604603706
806,232520.83970781756
530,233875.51914916877
963,186701.95007340438
2678,99608.34502611318
171,90889.62361748626
2401,439351.11459863465
805,230331.12912587886
2259,268207.82252833026
1748,188526.33159425016
1361,127021.4506321725
1677,108457.98658438488
1406,152801.62615135743
2322,253696.2094999594
688,151403.3168231588
143,139595.5945847661
804,210206.98655411357
1214,164376.19521923806
2828,138352.50733213683
1999,157756.14714978792
2467,200419.8645791758
2665,149519.2716868516
1538,451246.71635258716
398,118291.03678573585
2822,130086.23746319435
2157,142618.28706547557
1856,195378.9815714229
1269,113408.81736644202
2570,114641.92017947271
2320,229511.55035626475
1517,129456.18644335223
2304,120113.27837354079
1312,104992.09220205786
2012,142233.45624445274
506,237933.43785316235
2865,215744.09668843553
2367,99275.7308551951
554,85178.2216121104
238,128172.10082001387
1954,121824.85403990083
2488,140530.77133159828
2291,82280.3105895048
1969,108811.02745249594
2725,153282.209152831
1482,150989.88975739412
2763,195059.50500407442
503,245300.57387984585
1584,255918.4886645766
1531,144267.61202121875
2210,148032.2759100192
459,329652.9517626428
556,127588.03860967487
1347,125174.21635985472
1290,82317.69250469086
1388,101137.18817579403
1571,290433.2812205473
2754,201394.41266028624
765,129893.6147854764
2494,128355.83672924203
2870,235607.31414158354
7,212237.21352591665
1114,232867.41026848863
2418,269858.94936024473
291,110915.63223631382
18,336444.16377671115
39,392563.9855710824
1001,248634.28087511743
2442,223231.58956580353
616,125201.24520575408
2680,74618.84855360855
1414,138849.00603288884
289,145563.97456771132
40,241850.53447145905
860,123421.75503462035
409,133009.30841630505
673,150153.66463983935
2427,177659.45372059275
2036,213709.82014580537
2564,143934.5464075665
642,151337.2188671709
1008,175372.07578256255
1908,133258.6617810768
2519,183888.1457681541
1369,89964.73742655493
2855,176545.7735759875
712,107295.3393064854
1943,106641.9984634024
1958,122962.0784917019
107,149321.1023601642
2295,177781.8437933199
704,95023.1176981049
676,135855.95073656816
259,176162.189674694
93,271211.7495060228
106,244490.60828156525
2315,177373.1891241213
1050,113996.73441569689
1095,195522.288169577
2709,144897.86999555977
758,122151.8874498546
1496,151526.38501665427
2370,116688.837342065
2458,286391.78326908476
2733,136592.58831730348
161,293859.39714804373
726,151996.11886400712
845,203580.74976467103
947,237600.7021268852
2232,97799.93080064788
2563,143704.4989341162
2299,124194.72701910199
211,83688.92470477632
605,150079.00329615627
1478,201982.29269786435
2247,269645.0711694841
2274,177504.050240444
2869,206186.01868733254
967,215663.70239025838
2656,123501.78290101083
667,186639.43255795445
1042,106519.56008230895
2023,148694.3512221451
2447,416021.0490766424
2055,134136.12599145278
2275,317930.1032931234
2204,178642.76524354133
1563,300021.3061235587
483,195827.3110377563
796,132433.92249116214
1526,167569.08175118372
2042,116714.18026863794
442,331654.07858791243
1693,317961.69009869767
1468,217213.2647976903
1430,206271.15785335164
2605,120234.75510778766
1529,213838.04540639222
335,141438.2959516262
1287,124657.68083431276
31,98987.5169532768
1785,316970.8241961488
82,169403.87279076417
2620,129229.69367196623
252,184287.56866485465
721,75048.65052863794
2165,184607.05847734577
2316,181611.78926164706
775,135967.4800615607
1558,82244.23222248569
17,208384.47347634292
1022,207340.6912010111
925,141406.02207340935
438,276238.22732967685
1270,114061.1268457629
1272,121911.27521820278
215,125962.70701422733
266,226265.2952392591
2402,266904.56676481216
1250,122687.94546854672
1984,115839.19601898572
1279,146301.13499154686
377,250923.65863911336
1252,126040.11189028289
2156,244994.6003732713
499,305106.46822814207
1374,137785.10959122618
2898,226312.04447648584
401,117913.42768429969
2721,148685.59610113557
2078,267952.8168774198
2589,128649.2138586424
1946,229801.08523634827
1334,134506.61319407067
2781,222533.18504601318
431,387051.0298247281
576,178957.70257992367
1474,199026.14200077055
2254,151595.84672602318
2155,276461.9425771608
885,111846.48270140137
643,142242.9814530205
1944,130714.33296437122
480,197848.15457446966
2845,99482.63544882822
2387,318694.71575338393
2407,205383.42450564742
2527,164642.60139627947
2514,156568.81840044857
629,128294.04340884351
80,212393.59303790904
1876,140528.78259310842
1546,118642.8606377033
2518,168813.12725765235
2347,159928.0880637046
783,212664.7435109183
1322,57158.00113276001
194,85468.61362178989
1770,279467.30101335974
2143,135385.48472302363
1229,215366.78671895826
511,272435.09526955563
46,219471.9437570183
1348,132752.43005536532
2465,198562.19498186026
387,233656.4274865357
873,214503.72150920657
1918,123505.46160045666
2764,231643.74708055906
2184,126641.70191732673
934,138351.0443793525
1920,125240.75570395232
2631,142873.69501698326
1768,839820.9594088299
2040,104856.95172676929
1749,212375.44507181566
834,237546.3435729377
1457,229148.9467000209
79,122830.25789893251
2302,127117.84396215733
1817,150641.10666047834
2755,230618.11411278645
359,173573.9531127589
2059,119552.33928885181
2092,231168.37106222307
2516,228920.918255371
150,121342.27283128844
1656,134472.2325651109
83,87906.48883155233
2411,177010.6998346442
795,81565.52013297423
2312,215006.71498869176
2917,99613.74087385241
1624,170958.11427343247
2215,307118.4632298263
1211,144308.83735016317
1485,156177.53637802502
1024,170754.28516811068
570,195808.4231512352
2874,131798.31033001776
700,122246.76121952549
2756,205793.2654667079
2022,172525.39619654787
583,231304.25236981953
2392,376135.54129097756
2424,181403.66799417743
212,97175.92715421323
736,131744.4105894692
1610,159070.4809895118
890,120218.54544084003
467,190088.02318098018
578,225762.14669495996
1747,187114.9891136345
1149,157711.61151054574
2758,228714.25371791574
857,146921.2560763189
2219,246476.79827331874
733,69260.57462710685
2909,110129.65132176234
1798,259379.11740653153
235,129300.04565863185
2366,119555.09820659373
1027,131185.6854508696
1195,138346.7978602833
1303,73649.55930581286
148,180605.45191063057
608,154410.09534479788
2515,215184.2833558088
821,287353.80590633466
2500,263993.6506213331
745,107177.32749455252
741,130504.85345962716
1611,95409.02134615417
2532,133079.1955758683
1081,218168.94296140058
1692,471977.8223716727
2520,161270.96573845553
276,116231.86017447588
1992,125644.47179738311
663,67402.29759923773
418,127465.56206866725
1733,191542.11404443564
2359,145275.6343072214
253,184149.9419596173
1518,182608.32617719803
2035,133311.71547948522
2919,80627.66443466664
1540,270150.9641057039
2120,146614.86337181812
1674,171525.65909906395
256,154115.38705486516
2361,109824.23986228782
978,86628.5761089055
2280,158838.83559060312
2095,226617.36070174383
1709,332283.54848214856
2801,239093.51569192327
1246,123956.74803317456
2373,103142.0960149159
1055,275084.17109131324
2017,123002.49273863333
1099,258906.97419874155
1344,86905.41783599475
835,197158.07962220957
1117,220909.36567680712
2043,98925.4408675417
2085,138866.18619327195
410,139904.2532987565
2650,124150.82936153488
2867,190322.1504680289
