Id,SalePrice
2658,114568.18898821637
2718,175669.98154362704
2414,191011.43524779435
1989,103617.40492368682
625,171656.51517394467
333,109068.89463282739
1327,115513.35858520985
858,146091.58722560154
95,150086.4858258825
1568,155128.54875654995
2482,151985.626754706
1364,119672.69874498028
2584,133068.95028518475
818,265448.9408660525
2673,105892.9903970012
2089,135131.15421367492
1297,147943.9868895317
790,114790.1177583736
2616,184087.64495506225
720,175572.92028614413
222,161029.99647257975
557,154723.35532538392
1148,210336.67599711896
2766,184661.55872449744
534,156746.97655854616
1452,135428.2673318813
630,134505.8015791984
2648,119707.584081097
125,162388.3524148759
1904,80787.19705413982
1670,151753.7872075537
756,110171.63879626423
717,125196.64343128986
1032,153432.96728484
852,236503.72250592144
1731,160992.5391385546
2639,109173.55371836631
2071,103313.58606541714
1267,151413.26958340942
1851,162990.0574690417
567,153128.0921118029
2439,260634.32557773546
1898,143747.55360310216
647,138218.85383837178
2256,184486.7257686572
979,115812.3483760465
1444,195265.08164612463
2485,142896.40779071674
157,136785.1510687136
88,136921.86431627328
2003,112566.81851074842
186,155100.40468396683
1425,238002.26164473948
2695,112310.74221110316
738,122564.01670318545
395,154704.33597724568
1353,153545.50526704566
1878,132778.0168529366
390,148637.8494646642
1456,212112.2383293549
1103,294232.38771606097
1387,147433.36094344605
2070,156717.99857478437
1199,150973.078825149
2479,171537.81444279398
501,242649.32547339398
2362,114988.38066381837
1718,201786.8557229691
2188,141479.61165191932
1483,173961.48142984012
2557,123802.29622849815
437,345110.4425686978
2224,185309.7534596486
1628,181512.00206320846
397,166349.0736484913
587,167479.93736332832
2182,380676.7412737446
971,114936.29189627469
2611,141583.99591402995
1887,107427.29746777622
2399,271828.8045035176
2148,242840.75446739348
304,115261.73593557795
1997,126196.30124753514
2817,136643.46509946443
1431,244709.7199223749
427,276338.69825457205
263,126033.23363601704
598,158163.9341579414
2895,205909.17587614484
687,140996.16010993157
1822,160806.01899219712
2191,118870.34159247365
179,111740.73754076939
1009,185088.92764578533
2010,151392.8329895195
1991,125542.87248783188
1411,163820.43838608003
1721,237699.55026366733
1144,222968.86581498792
593,238334.1006356356
575,263029.47920807876
1249,175301.89992353064
1604,119895.8437424967
1064,312758.2075701826
1923,143851.57540760498
1988,121190.78148077897
2325,185655.9377644926
114,182368.9491763978
2700,158545.08680758966
217,126151.59812656583
343,161684.65816017037
386,182120.69709477952
2005,114163.73081650933
2908,114511.91943345136
1814,217914.28697743776
2446,350031.6082115758
208,170137.68771251952
1679,112525.44178792082
822,264867.0474255282
6,176878.42489271707
1781,266860.05709758424
2397,224480.10464074538
2340,230645.62973940393
1618,158861.04288109834
2843,178790.51079830667
1061,308967.12175135646
2786,158120.3704943069
1935,145176.01099615853
1341,133663.41539253131
521,227687.37896390032
2136,147521.70478043891
996,193500.31681302752
227,176082.40365941648
135,153210.5515372931
1167,147623.1525657179
294,191749.5167214352
1776,200411.24879112368
540,223384.45459877112
1717,186494.41142181438
2303,129411.1045845631
116,179073.52346440553
127,139603.8095542262
1371,116587.42855707183
1014,149730.83847269224
1507,112582.91657174482
702,124632.55854107333
750,137140.4486108437
261,160797.8311613863
1559,86032.75618930359
577,175414.79690305772
2812,245528.89072759188
2080,148299.94042714784
1368,120654.78726374383
2376,134297.4015116777
659,118671.571833396
1235,155446.32490973725
332,94634.5873220743
1917,137451.35479543722
2094,203573.7545158879
1460,202908.00640787696
1471,218246.98983543753
1509,126623.79082571405
1922,149797.80165245372
433,330432.7904695284
460,203522.76467696438
1116,203851.02875128624
1137,155534.346613293
53,152517.96813744568
2354,212647.94184260652
1475,169368.5444787583
1761,323196.4908709369
842,157140.1238022899
2739,158195.570822042
2509,161867.43989254994
1007,203328.20217829515
2610,171983.02862296725
1952,97824.91118830086
2719,183971.8633204419
2921,92757.6571445722
1966,135139.08902435907
292,116368.884278373
1204,162282.34252473927
1829,181560.41711335565
2419,189223.03848410738
391,161304.107147861
798,140045.60333752848
481,222372.9914242237
193,178814.35977206533
555,161180.34471253835
899,88897.81685258538
2357,201090.7796977679
328,132080.00473677416
1356,123499.14252302263
1154,129845.11211415597
1730,205674.57470638189
2249,187945.60241425302
1119,233123.53253911805
2856,147632.923756911
1394,184951.68309948756
2587,116265.20858238435
61,339183.3797355808
2661,176780.91322181674
2711,144460.9798511881
1147,184938.70680204482
757,121717.4391151695
2623,123636.06387533233
2378,135899.95104260155
1413,143475.7595168717
1722,196264.07287263402
1112,204052.58648902614
1623,192381.06264322385
1201,196040.20581430252
1513,111188.14519027752
957,238516.97594781997
1171,245230.36367644995
1145,165813.75779583058
2726,182381.29139369295
703,141466.00399479817
760,103188.75536425044
1964,164406.63256436592
2512,157315.76857849426
159,157254.14590068077
1281,157416.3204038049
468,192125.65031949562
290,118712.90965004833
665,103337.22376980449
1463,262870.4258947022
1792,185122.06293197113
923,163983.9435150148
500,273873.2710789578
1408,148073.0887715717
331,106020.33602717175
170,133853.4240852186
2192,123662.05795145975
2571,171886.05301784846
2314,177983.04221062857
2647,100108.3073416804
422,333326.3636551501
2457,282644.8051259437
1838,177304.98755129564
2805,202100.4989565123
1645,157483.85099053712
1711,256342.06956372556
2825,190118.45763504764
322,263697.86222332856
2103,224877.05502107894
342,121294.44974507383
600,131552.2658599323
488,140231.87049199676
1725,286304.1149128234
2246,223077.19406339063
2847,131244.5366576607
