Id,SalePrice
2658,107536.76284244684
2718,153762.35589094233
2414,217690.72503184984
1989,102526.95211321136
625,176655.50364510142
333,74280.21724691032
1327,90824.77897661478
858,141861.58808950608
95,159771.24974773594
1568,149644.19449503662
2482,144848.11390654795
1364,109226.24396265607
2584,130923.74061860694
818,252800.0321890916
2673,120549.76477742154
2089,119060.65648138971
1297,157110.42812763405
790,106328.82692447054
2616,184864.4089069772
720,176468.50098640105
222,153523.8176796714
557,120203.29498666491
1148,175057.94334428804
2766,180544.31548174733
534,171272.63471758965
1452,110925.9562792562
630,125219.83590979125
2648,129967.96381172466
125,156147.8786551792
1904,41084.549871838535
1670,91132.41955082098
756,85644.36405604432
717,163949.67457796866
1032,145359.06929335487
852,213741.06259816815
1731,171679.60404361182
2639,110485.61289750591
2071,73738.82037850619
1267,131136.18551357836
1851,189826.20573173405
567,167221.2482814301
2439,202554.67461674538
1898,144374.07953836405
647,142910.26684713826
2256,203937.7552781186
979,84531.08996471069
1444,214783.61333431798
2485,121792.57621755818
157,121140.294937031
88,106519.75111243532
2003,91963.85969701885
186,179166.49901430192
1425,228396.6697509566
2695,116299.96964795614
738,94228.82967758458
395,145481.20324565418
1353,145851.54543441237
1878,135161.4375499014
390,142427.5826350797
1456,221631.70781679708
1103,296805.33863489237
1387,111000.61395057417
2070,140178.98379300407
1199,148230.85618780158
2479,182187.38631375605
501,311902.2631119577
2362,80707.91495903641
1718,215366.34174775358
2188,94213.15861400402
1483,156209.07206934795
2557,96307.68307904403
437,345212.7942107825
2224,200621.4010179914
1628,163163.619182685
397,132023.1856020045
587,183295.9515573576
2182,489621.6737340964
971,137569.2509954532
2611,120363.95516717553
1887,86386.42102657385
2399,353653.5483106546
2148,193835.37593913838
304,124970.56830885154
1997,133348.59169630712
2817,112174.39203989503
1431,211619.89753786233
427,340442.5694712887
263,116137.93208617106
598,166675.04450265912
2895,229789.8662084844
687,124403.02106453235
1822,126887.25326564362
2191,91112.96337834338
179,99948.17211341189
1009,222337.43505385687
2010,121355.92919858501
1991,122490.88466407065
1411,190541.17287084658
1721,227947.63834573416
1144,192595.69101251895
593,198065.80433764128
575,311254.8260085038
1249,157363.84512645108
1604,116118.79349128189
1064,391723.36274519074
1923,139311.64147065277
1988,101207.26404103762
2325,168856.9650188836
114,185770.86964168842
2700,154244.7666127038
217,127763.79504978194
343,176596.73553788575
386,202277.77342234892
2005,96570.134457254
2908,125177.99833085306
1814,228802.04446772032
2446,406946.2903445183
208,137443.3627120817
1679,98005.40240921409
822,310519.06157175184
6,186707.91684611296
1781,359519.3417472957
2397,305814.36429756985
2340,290539.08961409464
1618,158349.33999198882
2843,157643.26130265347
1061,342324.20611104486
2786,118521.27600079199
1935,125422.64948115709
1341,118121.31187770261
521,248669.80787780328
2136,139154.25669976577
996,196487.8697890547
227,138878.73847745734
135,154860.80099638662
1167,148247.66866739595
294,214294.33034461158
1776,193299.03373776368
540,154743.72654335247
1717,222943.20469432438
2303,116205.99471862693
116,175086.23738140753
127,141556.71974664877
1371,108135.95980290158
1014,128515.25776038255
1507,96100.20673607575
702,124616.99584704285
750,133453.7587988201
261,128687.57257180539
1559,66354.68306847857
577,209007.4525147075
2812,183922.4240956401
2080,138956.73970942025
1368,103503.31464576336
2376,119583.47742903627
659,117160.2188545152
1235,128926.89124359138
332,61092.22768372085
1917,134247.70694438188
2094,229183.484905908
1460,240546.67017324571
1471,213180.6436119432
1509,104423.45684801006
1922,118160.24974216084
433,442411.8571213983
460,273660.86245692323
1116,223815.46659854017
1137,148957.67581338034
53,168054.12846460287
2354,249845.60179987535
1475,187865.37841489227
1761,374268.9775808711
842,131708.84833040764
2739,169137.0893173507
2509,144924.55174514352
1007,189266.7275082057
2610,169476.83035923913
1952,97918.97831922674
2719,155549.51487729524
2921,67702.39337009273
1966,141950.28869144895
292,113714.62094655429
1204,176260.3425846863
1829,249341.73771155975
2419,185488.60334181756
391,149293.86203466187
798,93620.75499549373
481,200378.81287439968
193,187869.1401922394
555,114164.61456683298
899,53683.39315896471
2357,179539.95320398468
328,126210.1736863633
1356,91012.41301601111
1154,102530.62449356883
1730,187943.47569027485
2249,164013.22295393172
1119,277244.7358403674
2856,139290.62836712907
1394,110383.91564841263
2587,110541.13523633862
61,305266.34651794046
2661,171250.7535942668
2711,109853.02036691358
1147,173350.95704300085
757,114574.97712027318
2623,97584.02092728658
2378,137314.5250224652
1413,123549.51929432094
1722,212575.88317170262
1112,233797.35216502822
1623,182176.83726525967
1201,196238.96706251445
1513,108255.5247538975
957,318360.59329355886
1171,242055.6392348033
1145,182500.66894658128
2726,213327.19061693293
703,132902.90470176865
760,114419.8198002152
1964,155247.10229834495
2512,175952.81390810155
159,112981.23878784302
1281,163432.50890187634
468,192155.9134365917
290,117136.77913511923
665,96905.79827835258
1463,229505.07870034967
1792,210144.76165443164
923,148524.16053021143
500,273976.0055017455
1408,161210.85093298415
331,70827.67171620522
170,142510.73968671754
2192,89454.96781584714
2571,195371.52342563187
2314,162540.06144402683
2647,71054.22520819973
422,402770.84498300566
2457,317424.65035313845
1838,187175.36757317345
2805,233363.21987851488
1645,147870.764539667
1711,300879.87034837774
2825,229475.8589563882
322,313320.40375973034
2103,245613.63398788736
342,101331.69598087046
600,121726.52701619762
488,162733.1884709987
1725,298315.24031754636
2246,274207.89433741395
2847,133735.41921282237
806,215368.30811319975
530,223786.2937879618
963,178744.1833759834
2678,102859.28044642664
171,77730.1651287195
2401,398594.3498503546
805,215718.7830691648
2259,239158.21876769458
1748,190220.51259473377
1361,125205.69086778586
1677,99043.31991267555
1406,160850.29219120322
2322,250119.01369529418
688,138613.08611503115
143,125915.2148380403
804,202082.35045702918
1214,198018.00379441815
2828,130087.24467382499
1999,167562.5604501276
2467,197171.71922628317
2665,149445.52634182607
1538,285313.2378272722
398,116412.61667141065
2822,135031.34336247825
2157,140452.29438657968
1856,187469.8000444055
1269,93363.22067682045
2570,98425.91527168332
2320,230801.96481585107
1517,119108.66251547408
2304,119297.472084827
1312,85506.28270916155
2012,125256.01485488495
506,242159.7405279566
2865,191763.03511534864
2367,87906.9343246588
554,85669.25404305077
238,122493.46626700916
1954,95893.56841566962
2488,108289.4688407572
2291,70530.77087961431
1969,103521.53821095655
2725,157789.32832400966
1482,152358.44204875964
2763,200104.44081417492
503,258009.56833151344
1584,243378.57489773587
1531,159582.67195352848
2210,172920.83255899555
459,315278.2957212659
556,122630.69028307445
1347,121125.54754132353
1290,61731.869242443034
1388,89589.01945441465
1571,267997.8129314869
2754,204028.31517783087
765,127036.78235241384
2494,118772.25774347584
2870,221447.44574779313
7,221812.39736861503
1114,231615.21653479626
2418,254912.04855100493
291,128015.44253827422
18,339931.5452484158
39,367732.3840632061
1001,252156.2203375116
2442,215750.31423208953
616,118583.73461568255
2680,61837.55825410399
1414,115297.85450472576
289,148566.95404416588
40,247752.94950587093
860,131287.68118239864
409,111851.97735485167
673,141691.94056807575
2427,181155.82497366038
2036,191604.60310278973
2564,132295.5137681861
642,156401.54833618374
1008,169712.34839502434
1908,167491.68765346025
2519,187475.33999487906
1369,82882.52460035488
2855,139031.99629073637
712,75059.94452187186
1943,116456.19588072516
1958,114576.6599475942
107,162261.1501778827
2295,198450.1882584078
704,84800.06137511163
676,162399.85835406414
259,174019.4607718602
93,267853.7665518405
106,229616.94721967453
2315,165912.06912033085
1050,91245.27727551156
1095,204822.94762108105
2709,151200.54146701712
758,135136.78696118688
1496,149592.19938423156
2370,99553.64763127088
2458,275071.50287500117
2733,134006.513561711
161,238006.41001011297
726,145392.12906658687
845,202175.05903931282
947,236916.86280487158
2232,90709.23709582626
2563,121408.8864910015
2299,138656.98913639958
211,59770.14276047106
605,154579.5960563334
1478,190600.47323380914
2247,262630.9895547611
2274,220793.43872091643
2869,211551.49142093424
967,198921.46069430537
2656,117527.08069954865
667,186094.62456482908
1042,95067.65091295214
2023,143208.71312075164
2447,351183.19293170364
2055,119265.3856889982
2275,276533.51067488967
2204,169235.60248164783
1563,264896.5435722176
483,213569.3992758312
796,123739.77542096176
1526,146631.3293830689
2042,112035.01473958576
442,332951.6947720292
1693,317570.2649464974
1468,214997.47849140753
1430,198963.97518668178
2605,149687.40062391278
1529,175126.20899391305
335,132700.09821706516
1287,107213.3836015621
31,86987.67068480657
1785,336717.4896334581
82,157522.16973918336
2620,121439.05193672924
252,169825.83283503668
721,52633.18984665598
2165,190084.98591525917
2316,192403.85931484023
775,134409.12929630734
1558,98937.786615287
17,193740.52075592516
1022,214753.67473357922
925,127002.6961243125
438,270731.2773935263
1270,123889.73890726198
1272,114628.2257289596
215,137172.14986854134
