Id,SalePrice
2658,119843.12199605531
2718,144819.69271392314
2414,181207.82663300366
1989,88666.49313916168
625,168449.23010210873
333,87355.90145457214
1327,105238.47158049072
858,138262.14300206656
95,159351.07489695685
1568,161810.9597058007
2482,166389.68559198012
1364,116074.78640725365
2584,135961.48863732113
818,269355.0566819504
2673,162846.2083178097
2089,122490.21343118277
1297,128252.50066245224
790,126609.03981862802
2616,180333.15713493992
720,165208.08064196352
222,130439.53065606524
557,135199.7743445586
1148,178498.5943904849
2766,236081.86181693082
534,178655.8366648374
1452,126598.62520839032
630,133697.09629153323
2648,115499.15235171482
125,139235.974419322
1904,86604.04086727167
1670,112245.9065362331
756,102501.8706832828
717,133796.01916859866
1032,158106.55955850528
852,205554.70746187365
1731,170599.6901844832
2639,101207.54821087698
2071,102144.02907210011
1267,141530.74907075992
1851,207480.79564519407
567,160129.3503340367
2439,190530.64647336834
1898,134554.26331487074
647,142423.18228737745
2256,222893.1440611053
979,85711.8922392692
1444,213499.9039564561
2485,118858.69564141742
157,127483.92324840698
88,128461.72927591021
2003,104342.33249582254
186,158493.91823596598
1425,246892.99717022502
2695,116743.02085153495
738,120534.52366766527
395,123046.46476480659
1353,160038.01545325186
1878,127779.54903646608
390,169868.2986186419
1456,214603.2155061302
1103,290863.4133529397
1387,118635.37237324209
2070,137175.22137257058
1199,165459.39700999367
2479,182918.77656001458
501,298962.619289461
2362,115420.2570461131
1718,200148.14061404235
2188,100306.29574145071
1483,144128.2767281573
2557,113922.73963605285
437,319930.74822172034
2224,196302.86012207874
1628,165893.3381237462
397,144754.67664659268
587,171936.19448630358
2182,404463.8048039613
971,118587.30405886991
2611,136701.49570907428
1887,107163.19189666359
2399,353492.50269436825
2148,204642.23848779243
304,115146.5800748468
1997,130960.16143603354
2817,131982.8537437938
1431,223547.60728838356
427,352511.52810275106
263,125059.91475664232
598,172807.95971987996
2895,184645.098378542
687,126297.77108213013
1822,126890.72013674326
2191,117721.48789875655
179,107055.28069201396
1009,179222.42026907002
2010,128217.20696658888
1991,128084.01990325484
1411,133645.49478866084
1721,203181.98784483838
1144,190460.70674210435
593,188511.66592452236
575,246540.81856887476
1249,170790.05679448784
1604,131450.93511695197
1064,483972.9111003592
1923,134371.37093647738
1988,122023.01511316071
2325,172329.1713413276
114,179334.3845577822
2700,134698.0915039564
217,128929.79718055452
343,173519.04881267913
386,223842.82022790032
2005,127028.21432763692
2908,141909.6784523153
1814,218245.26271047417
2446,374738.8427282988
208,124003.61597358884
1679,104687.64435515575
822,319061.61328687007
6,184832.25330109638
1781,370947.4826355578
2397,283542.9971998452
2340,294414.0546994211
1618,185648.31594433775
2843,114867.9892206489
1061,347643.23259280814
2786,126477.6466673281
1935,124671.64913811607
1341,125986.15774655624
521,247172.2774178811
2136,139698.29506500982
996,186781.65731390315
227,166583.77342613522
135,148481.66049812586
1167,172844.75734207212
294,210207.62002623372
1776,206513.09232289417
540,151616.68752610765
1717,202084.1323067221
2303,133372.79746244123
116,168968.65333137527
127,132060.47603611657
1371,127859.54528155204
1014,150667.23638031652
1507,105309.98026219696
