Id,SalePrice
2658,125976.48118873216
2718,161395.39201609266
2414,212478.2405876155
1989,96412.31020769713
625,173437.0798540189
333,91650.88181856397
1327,107698.00391893576
858,151409.25671335167
95,174185.3376665319
1568,164151.41547509193
2482,154903.9276240634
1364,109561.18498015511
2584,137716.42869491066
818,287358.95189871313
2673,152398.4729203583
2089,126422.19678843794
1297,140226.27575999784
790,116783.47873140108
2616,192032.50784467167
720,185303.25226122938
222,162267.33982795017
557,129892.97366260223
1148,186985.70920855168
2766,167674.25729297608
534,177019.93563533868
1452,125075.31898032303
630,130773.78048997709
2648,113529.73678711266
125,165862.77554325535
1904,73200.87168929633
1670,111996.0939627004
756,92182.2255702698
717,196571.16348976776
1032,154840.44911463367
852,210946.6481048374
1731,169880.55999348394
2639,109022.04957993227
2071,91049.27031356326
1267,128541.59749827816
1851,186312.8565436156
567,163607.13131822186
2439,203702.15275858843
1898,147716.8537679556
647,153786.0261038908
2256,214376.36860676805
979,91919.77417420561
1444,214653.75476016724
2485,118626.91886055916
157,137212.19652355544
88,122040.76382937809
2003,109732.91007255574
186,197375.34697617465
1425,236585.02744677782
2695,119741.84833393322
738,116669.39821266169
395,153670.28896915962
1353,163472.11505718232
1878,135148.41185248
390,153470.10899555596
1456,228070.39336448174
1103,318124.59842712
1387,120933.77449292535
2070,140386.42564355928
1199,165798.58914960962
2479,175635.15938045387
501,312249.659090019
2362,101199.38154550135
1718,195085.9666813906
2188,90084.93063636524
1483,155111.67740018325
2557,96895.06199531103
437,395766.33806450176
2224,196958.6463783412
1628,171910.49313870462
397,143387.65587905212
587,187414.90532884147
2182,983171.417202325
971,130885.16708781154
2611,145425.8444118804
1887,106825.5154451056
2399,367286.8948356856
2148,193293.13020451408
304,110398.89075461407
1997,136423.7109671377
2817,119734.83893586401
1431,202497.42937903828
427,329767.38284651266
263,127264.75555255951
598,163600.93615672068
2895,221618.44987928978
687,138074.72871055384
1822,140546.23506600107
2191,102276.07939742299
179,123189.0079094034
1009,209752.76001912943
2010,134518.79552080555
1991,133519.94650541517
1411,179050.45827015702
1721,214480.46681085392
1144,186056.84780425846
593,213937.322113817
575,360352.17204765993
1249,163739.15311421128
1604,127824.52895431906
1064,564335.7501645046
1923,153391.8522566814
1988,106132.099445471
2325,170935.49727706978
114,204928.0951853812
2700,160038.62194471303
217,126377.8083863957
343,171345.14600216466
386,218189.92587434038
2005,114238.10058529081
2908,138190.9743250811
1814,236348.58912741384
2446,615728.294564104
208,140702.99745045576
1679,107389.24979975578
822,328809.9989129452
6,195839.57178561672
1781,411750.9507088701
2397,283082.7460487099
2340,307521.67548212275
1618,171004.87681925343
2843,131938.07600281332
1061,372278.8319836154
2786,135790.37412882198
1935,137763.61642801302
1341,124990.89127044783
521,272659.32785809954
2136,141097.4156296776
996,199583.495509397
227,147355.54086184534
135,176356.36886685976
1167,161600.42718914736
294,239930.68163334153
1776,199207.76021016372
540,156441.06335304436
1717,200007.87477147795
2303,132514.26086296752
116,178647.4091049813
127,138789.23921725966
1371,126149.98941860288
1014,129242.25732124876
1507,111844.06869745156
702,113159.41678624281
750,144912.90971424137
261,149655.09203941305
1559,73035.03907937143
577,200622.7331249962
2812,191155.95274225774
2080,153070.85177852155
1368,109849.4016864639
2376,130256.58448019558
659,100597.52375958711
1235,137239.76087762925
332,80667.12480923902
1917,145120.05189685794
2094,244411.64137106264
1460,246768.70270842567
1471,210816.1641581785
1509,124686.70035205675
1922,135013.74888709435
433,622266.8715057495
460,245039.7185653338
1116,236931.50982549854
1137,154313.46566377502
53,169951.86149571455
2354,263067.28977127327
1475,194901.49638139716
1761,743263.6903663952
842,143210.3579196213
2739,167878.87258250715
2509,149979.6712316618
1007,200258.593415433
2610,179094.64962533713
1952,86889.66047844813
2719,162117.95049149153
2921,81978.90162252529
1966,135877.37562988524
292,109345.7436521298
1204,182819.99888676297
1829,258438.70422768683
2419,187288.19578155677
391,147767.93657368032
798,113008.5011580238
481,202769.87533832112
193,176700.86721862401
555,119986.50756269466
899,69654.90553770066
2357,184330.44621004313
328,119367.44064923121
1356,111815.06505266843
1154,106036.21472175443
1730,174229.7409208224
2249,164493.84655979267
1119,284812.76227359613
2856,137383.30919287814
1394,129497.84095304797
2587,119128.02832345257
61,315808.7496616192
2661,159886.69208732905
2711,135209.80354447154
1147,172678.0499936003
757,124649.38321027024
2623,98105.40751432774
2378,135241.97621861956
1413,140259.4226446641
1722,213806.49036772648
1112,222924.82533885294
1623,194270.45944400146
1201,181885.0163818728
1513,110061.69495616623
957,451791.69429272186
1171,268405.2809614727
1145,187832.68288950322
2726,228775.9003786088
703,144342.60673590068
760,99462.80105627007
1964,140685.43019003342
2512,178493.47154433138
159,123690.35104203878
1281,158790.71294054427
468,187517.91232420414
290,116863.25256987555
665,90914.94013385814
1463,243693.3298584189
1792,215147.67368526754
923,158937.07841788593
500,248136.74573430503
1408,154992.2457254808
331,88543.41029907248
170,109913.58040467298
2192,104488.22950796717
2571,299139.6081336481
2314,172502.7243930131
2647,92137.92522464153
422,490438.1145697931
2457,363727.67866109865
1838,198591.34211516235
2805,248960.43164900926
1645,153681.01979453035
1711,289375.17914721207
2825,236792.01617123137
322,340884.1078716867
2103,250118.65620260462
342,122136.74248114815
600,134107.8830555846
488,172329.50062875482
1725,300469.2722129552
2246,294610.95959630044
2847,145631.12248404947
806,239903.93206643043
530,230023.32687209191
963,191088.79154390845
2678,101974.51853975785
171,90664.95539780424
2401,459156.08536450454
805,230717.1755722259
2259,240615.548213815
1748,189254.7667915153
1361,129659.90657507915
1677,108984.69558153585
1406,152391.9572371259
2322,254558.78527844907
688,144958.2584675509
143,144750.8119007411
804,210889.9506784092
1214,171278.6742456351
2828,139713.15277919904
1999,166035.68248939278
2467,196044.23168479904
2665,150277.89416341868
1538,423834.2356655117
398,121043.24061651179
2822,135302.7042480839
2157,144587.66472399211
1856,194421.2252956593
1269,102843.7483653707
2570,115823.24994999898
2320,227676.0984789225
1517,129188.17175416413
2304,119957.79525904587
1312,103188.92392684183
2012,141233.61345607814
506,243283.66045158968
2865,220905.26512095967
2367,99979.1569005909
554,85913.31356778358
238,132976.19174806957
1954,119259.52200470226
2488,126852.18244278632
2291,79903.46724195294
1969,106804.86547115944
2725,158446.27644821611
1482,153021.25968205187
2763,190470.414832735
503,249758.5767988801
1584,246516.67421562516
1531,142716.52075074727
2210,154240.08074699307
459,329745.330857922
556,128325.04838591594
1347,126671.89253446746
1290,80682.21061396622
1388,101742.99673178069
1571,302156.87025143177
2754,195276.8469415268
765,131683.78748781042
2494,131038.21065410088
2870,237979.1566265448
7,215012.8010983878
1114,234046.79645532585
2418,271383.8236368166
291,112841.18721118492
18,336789.3027389828
39,403397.8061910269
1001,237829.3273586357
2442,220080.22168870713
616,123007.37196081087
2680,76320.85772933348
1414,137781.24568153822
289,144529.60887014496
40,241687.93841492056
860,126646.14097934304
409,137901.8630947511
673,152549.50642689414
2427,176612.63577659344
2036,213515.9917768434
2564,138099.5284640003
642,150196.08792772077
1008,177316.34718979333
1908,133960.09100100506
2519,185755.69844941422
1369,88077.0474157248
2855,177784.84622273003
712,104260.99841049057
1943,106793.28792165576
1958,122906.84322130414
107,153023.6250174218
