Id,SalePrice
2658,113673.60653694104
2718,168762.544693797
2414,221118.81731719928
1989,102973.6826386068
625,177544.99806036576
333,97575.52389590858
1327,109016.77472665855
858,150267.57890912384
95,170959.26465082588
1568,155208.57408793713
2482,163693.9236035534
1364,111041.68043158321
2584,139901.14531945492
818,280292.9986496102
2673,102892.35191147999
2089,130988.69417477703
1297,154858.65092187093
790,115194.96515527663
2616,188696.38234206135
720,180243.00346862414
222,166211.78691860507
557,131931.16587416708
1148,188565.08607953525
2766,179116.1274641318
534,175279.06921723773
1452,127460.31927608546
630,141628.732233704
2648,122854.14327707874
125,167824.469597882
1904,74718.300634382
1670,115503.81589968174
756,93939.34040328974
717,128531.90128889334
1032,156013.54827671114
852,219580.01129329405
1731,173834.53586042815
2639,111826.05955587454
2071,88667.42061080979
1267,140127.79050175459
1851,187772.6997244008
567,169116.52415519365
2439,213098.60007090223
1898,149383.4738661949
647,142589.9810790449
2256,215984.3435966506
979,95631.26069136546
1444,221993.1924109021
2485,132085.10982684538
157,137225.12949578484
88,123325.34764279408
2003,107591.68366732814
186,175867.8161591748
1425,235064.713889986
2695,122708.34871492967
738,117617.56093168905
395,153956.29926080297
1353,153464.8272904424
1878,138996.1626924831
390,154858.37393006287
1456,231021.69317508928
1103,294083.6498658819
1387,117933.28189157478
2070,146159.2422007932
1199,162932.99128996476
2479,189606.71380911255
501,313656.02682694106
2362,104248.99630513797
1718,203854.54454425158
2188,101700.0875861032
1483,166485.5387410598
2557,108547.41962432899
437,378173.2005995043
2224,194708.5161119273
1628,179077.9599210753
397,146442.34157650216
587,185014.4695026601
2182,629299.2726616423
971,127818.62549269495
2611,137972.25249926533
1887,104144.8125947856
2399,362496.812077064
2148,201889.1618473964
304,115776.62347155019
1997,138331.69845694644
2817,132770.40229213753
1431,215173.91626627604
427,339450.85524541547
263,129679.20572977928
598,167819.76564514288
2895,227384.92010968257
687,137503.79186262825
1822,142205.8377928033
2191,105980.94800025222
179,113510.2217276638
1009,214189.18573639038
2010,134919.04224347314
1991,128512.0469085665
1411,173246.1504423645
1721,228218.48960929035
1144,195286.16886259132
593,206770.1930870796
575,352005.3427084875
1249,161977.71909873525
1604,132523.21467811047
1064,407459.87287634105
1923,149068.98603634414
1988,107614.79005671527
2325,183018.72253697473
114,193005.11686568838
2700,156343.9404320209
217,125398.03931784786
343,175370.96071419196
386,210826.52500808352
2005,109378.17495622375
2908,133604.06079339064
1814,229649.59469781318
2446,491808.1153602017
208,146905.85951725586
1679,112480.06247440328
822,319037.2459340405
6,201357.51288695718
1781,365993.22884821665
2397,290063.09810549725
2340,291186.6635037103
1618,173292.5531714893
2843,145044.7870313003
1061,354897.006488205
2786,140226.0083140762
1935,139383.76720995107
1341,134237.9409975252
521,260037.2660755767
2136,152892.12984011538
996,203029.52350253065
227,153916.73061108007
135,167232.4053199475
1167,158528.98032069879
294,225517.16983631777
1776,193217.9744100326
540,158986.8831231692
1717,207329.87529135213
2303,135357.42806260815
116,177137.31043007542
127,143086.05092508683
1371,119547.58607024605
1014,133579.51810764257
1507,104893.54506273441
702,123896.88200769287
750,137136.3418146174
261,148855.25245645898
1559,83160.79175441123
577,200942.28907573418
2812,194420.53108337027
2080,146542.50135531326
1368,107437.13106969451
2376,137994.28529807748
659,112054.46592300547
1235,138413.0283700423
332,85110.13403907216
1917,145740.46386881717
2094,243223.643085762
1460,241079.48056939623
1471,217324.98999808982
1509,122679.99007123882
1922,135703.1469869338
433,502361.5165367984
460,263072.16988694685
1116,231162.89542726317
1137,155849.32395581392
53,180157.8972499927
2354,254066.72615993943
1475,194832.19971575536
1761,457084.05413937697
842,147789.20218914901
2739,169857.63028899988
2509,155823.49481751714
1007,197712.52845201961
2610,175001.496025472
1952,97969.13324188018
2719,168324.28379648205
2921,89780.51211624977
1966,142985.55955492667
292,112761.80939191887
1204,181622.31807229517
1829,253381.6246279402
2419,189490.00377984485
391,158096.26133595742
798,109590.18608462818
481,210863.5114357214
193,176866.59335949572
555,124014.27867689378
899,58890.7067820731
